,output_area,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Gigabit availability (% premises),% of premises below the USO,% of premises able to receive decent broadband from FWA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed,fast_bin_pct_prems,gig_bin_prems,gig_qbin_prems,uk_country,oa21cd,rgn22cd,rgn22nm,rgn22nmw,OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+,11_or_under
1943,E00043426,104,104,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,104,104,104,0,0,0,0,104,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,104,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043426,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043426,E01008553,273,3,5,6,2,5,3,3,3,1,4,3,3,5,1,2,3,5,2,7,3,7,1,4,5,2,2,1,2,2,4,2,1,5,1,2,4,3,1,7,3,0,5,3,1,7,3,5,7,1,6,12,4,6,1,6,10,5,4,2,6,4,3,1,2,2,3,0,1,0,7,1,1,1,2,1,0,5,0,3,1,0,2,0,3,0,3,0,2,1,1,1,41
1944,E00043427,154,154,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,154,154,154,0,0,0,0,154,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,154,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043427,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043427,E01008554,289,1,3,2,0,1,1,2,5,0,3,5,1,3,5,4,4,1,3,8,3,3,4,0,3,3,4,3,5,2,2,2,3,2,6,4,2,5,5,3,5,3,3,3,4,4,5,7,9,3,4,4,7,4,6,6,3,3,5,3,4,4,6,5,8,3,4,2,2,2,7,1,2,3,2,0,5,0,4,4,5,0,0,1,0,2,1,0,0,0,2,3,24
1945,E00043428,140,140,99.3,72.9,72.9,0.0,0.0,0.0,0.7,72.9,0.0,0.0,139,102,102,0,0,0,1,102,0,0,26.4,72.9,0.0,0.0,0.0,0.7,37,102,0,0,0,1,"(60.0, 80.0]","(37.0, 102.0]",Second quartile,England,E00043428,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043428,E01008553,264,0,1,1,1,3,0,1,1,3,2,1,3,0,1,3,1,0,1,1,1,1,0,0,0,4,1,4,0,6,3,1,3,7,5,1,1,5,0,1,4,2,3,1,1,3,1,6,2,2,3,2,2,4,2,7,2,3,3,1,3,0,1,0,0,4,3,1,5,2,1,7,5,6,4,2,3,7,4,0,5,6,6,4,6,10,6,6,7,1,3,24,17
1946,E00043429,124,124,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,124,124,124,0,0,0,0,124,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,124,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043429,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043429,E01008554,313,1,1,1,3,2,3,5,5,3,3,1,6,5,10,9,6,5,6,3,6,5,1,1,3,3,1,4,4,2,1,1,5,5,6,4,4,1,3,5,3,6,5,3,2,7,8,3,10,10,4,6,5,8,5,7,2,8,4,3,2,3,5,7,1,2,1,5,1,4,3,2,4,2,2,1,2,2,0,2,3,1,1,1,0,0,0,0,2,0,0,2,34
1947,E00043430,178,178,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,178,178,178,0,0,0,0,178,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,178,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043430,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043430,E01008553,326,2,2,3,4,4,4,3,1,7,5,6,2,8,2,6,0,3,2,3,1,1,2,6,2,5,5,2,4,1,6,2,4,2,6,6,5,6,5,5,5,1,5,5,5,9,4,3,4,7,4,3,5,4,5,1,5,4,5,12,4,3,3,7,3,4,3,4,2,4,6,5,3,2,7,7,1,2,2,2,1,4,1,2,1,1,0,0,0,0,1,2,43
1948,E00043431,145,145,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,145,145,145,0,0,0,0,145,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,145,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043431,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043431,E01008553,343,2,3,0,6,6,4,7,4,6,2,0,2,4,2,1,8,2,4,4,1,7,6,4,5,4,1,3,3,2,3,7,3,3,0,1,2,2,5,9,13,10,3,5,3,4,0,3,4,4,5,6,6,4,3,7,3,5,3,4,9,5,6,5,5,3,4,6,3,3,3,4,3,7,2,6,4,7,5,1,1,2,5,0,2,4,1,1,1,1,0,1,42
1949,E00043432,139,139,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,139,139,139,0,0,0,0,139,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,139,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043432,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043432,E01008555,360,4,4,4,7,5,4,5,4,6,6,3,2,5,6,7,5,7,8,5,4,3,1,4,4,1,4,2,2,2,2,1,3,6,5,6,3,5,3,6,9,4,11,7,4,7,6,2,2,6,9,5,4,5,5,3,3,7,6,6,1,3,6,6,5,4,1,2,5,3,4,3,5,4,8,5,3,1,1,2,1,2,0,1,1,2,2,2,1,0,0,1,54
1950,E00043433,134,134,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,134,134,134,0,0,0,0,134,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,134,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043433,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043433,E01008554,352,2,3,2,4,1,4,2,6,5,6,5,5,2,6,8,7,5,5,11,3,3,3,3,3,2,3,2,1,3,4,5,1,3,2,2,3,4,4,3,5,5,6,1,4,5,6,7,5,8,5,9,6,11,6,3,5,4,7,1,4,7,2,3,4,4,6,7,4,3,7,2,4,5,1,6,5,6,1,1,0,3,1,0,3,0,0,4,1,0,2,1,45
1951,E00043434,138,138,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,138,138,138,0,0,0,0,138,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,138,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043434,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043434,E01008554,359,0,8,5,3,7,6,9,7,6,3,5,11,6,5,11,6,6,4,5,7,3,4,4,5,0,3,2,4,2,4,1,2,4,5,3,7,2,2,4,7,1,3,5,6,10,4,4,4,8,2,6,7,5,3,6,2,8,4,5,7,5,3,3,5,1,2,2,3,4,3,2,2,2,3,3,4,1,4,5,0,4,2,1,3,0,0,1,0,0,0,3,70
1952,E00043435,133,133,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,133,133,133,0,0,0,0,133,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,133,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043435,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043435,E01008553,282,6,8,1,4,3,1,4,5,4,6,0,2,3,4,3,4,5,4,1,2,3,5,4,3,5,0,6,3,2,5,1,1,3,8,9,7,5,5,3,6,1,3,0,1,2,0,4,8,3,4,3,3,6,7,3,2,6,7,5,3,5,7,2,3,0,3,4,3,5,2,4,1,2,0,0,2,0,0,3,3,2,1,0,2,0,0,1,1,0,0,1,44
1953,E00043436,100,100,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,100,100,0,0,0,0,100,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,100,0,0,0,0,"(80.0, 100.0]","(37.0, 102.0]",Second quartile,England,E00043436,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043436,E01008552,250,2,4,3,2,2,2,2,0,1,3,4,4,6,3,4,6,1,1,3,2,3,0,4,2,2,1,0,0,0,0,0,2,1,2,5,6,1,2,2,5,1,5,2,6,5,4,4,2,3,3,5,3,0,5,3,7,5,3,4,5,1,3,4,5,0,3,2,4,3,2,3,3,8,6,6,1,3,2,1,2,4,2,2,1,2,2,0,1,1,0,5,29
1954,E00043437,147,147,100.0,98.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,147,144,144,0,0,0,0,144,0,0,2.0,98.0,0.0,0.0,0.0,0.0,3,144,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043437,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043437,E01008552,329,3,5,3,4,5,2,5,4,5,3,6,5,2,2,6,1,1,4,3,2,2,0,1,1,2,1,3,4,5,3,6,7,3,10,3,1,5,3,0,3,6,4,3,2,5,11,2,4,3,2,4,6,7,6,3,6,5,8,2,3,5,5,4,2,2,8,4,6,5,4,4,6,5,4,7,6,4,1,1,4,4,3,2,2,1,1,1,0,0,0,2,50
1955,E00043438,128,128,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,128,128,128,0,0,0,0,128,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,128,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043438,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043438,E01008555,365,3,6,1,5,3,2,8,2,5,6,6,4,7,9,5,8,7,9,9,8,3,8,1,7,4,4,3,6,6,4,3,2,4,3,4,3,8,6,6,2,2,5,4,4,7,6,7,5,4,11,8,5,8,7,6,6,4,8,4,7,3,1,5,2,3,1,8,1,1,1,2,0,0,1,2,3,5,2,1,0,0,2,0,1,0,1,0,0,0,0,1,51
1956,E00043439,115,115,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,115,115,115,0,0,0,0,115,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,115,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043439,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043439,E01008552,253,4,4,2,2,4,0,2,1,0,1,4,8,4,3,5,4,1,2,2,0,1,2,5,1,0,2,2,3,3,2,3,3,6,3,3,4,4,4,3,3,2,4,2,2,0,4,2,1,6,5,6,2,5,3,1,3,2,5,6,2,5,4,2,4,5,6,1,3,1,4,3,2,2,3,2,1,4,3,2,0,4,3,3,2,2,1,0,2,0,2,4,32
1957,E00043440,111,111,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,111,111,111,0,0,0,0,111,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,111,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043440,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043440,E01008552,272,3,2,1,3,1,4,2,2,3,3,4,2,2,4,4,3,4,1,4,5,3,3,3,3,1,5,1,1,2,4,1,4,2,6,1,1,3,2,4,3,5,3,4,6,5,2,6,2,7,4,3,2,5,4,3,2,7,3,4,3,8,3,2,3,3,2,4,1,4,2,0,3,3,5,6,4,2,0,5,3,1,3,3,2,1,1,2,0,1,1,4,30
1958,E00043441,156,156,100.0,91.7,91.7,0.0,0.0,0.0,0.0,91.7,0.0,0.0,156,143,143,0,0,0,0,143,0,0,8.3,91.7,0.0,0.0,0.0,0.0,13,143,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043441,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043441,E01008555,276,4,1,1,2,3,4,1,2,6,4,2,6,1,5,5,2,3,3,4,4,4,5,5,4,3,4,0,1,3,1,1,2,4,1,5,5,2,4,1,5,3,5,4,3,4,2,3,3,4,6,5,3,5,5,4,3,1,0,2,3,1,3,2,2,0,3,3,2,4,5,3,3,2,5,5,1,1,3,1,3,4,4,1,3,6,4,1,3,2,2,3,36
1959,E00043442,131,131,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,131,131,131,0,0,0,0,131,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,131,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043442,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043442,E01008555,353,1,4,4,9,3,6,3,4,8,6,4,6,6,3,10,8,13,4,3,3,3,2,5,2,6,1,1,0,4,2,4,1,4,2,3,4,4,6,6,4,10,6,10,4,1,5,6,5,4,5,7,9,3,7,4,4,8,5,4,7,2,1,1,4,2,2,5,8,5,0,5,1,4,2,3,2,2,2,3,2,0,2,2,0,3,1,0,1,0,0,2,58
1960,E00043443,140,140,100.0,98.6,98.6,0.0,0.0,0.0,0.0,98.6,0.0,0.0,140,138,138,0,0,0,0,138,0,0,1.4,98.6,0.0,0.0,0.0,0.0,2,138,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043443,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043443,E01008559,224,2,2,0,0,1,1,2,1,0,2,0,4,2,1,3,0,2,2,3,0,8,2,3,0,1,2,7,1,8,3,6,5,2,4,5,5,5,2,5,7,5,2,4,2,3,5,7,7,2,3,3,4,3,2,1,0,5,2,1,3,1,2,3,1,3,4,1,1,4,3,3,5,3,5,3,1,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,15
1961,E00043444,135,135,100.0,27.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,37,10,0,0,0,0,0,0,0,92.6,7.4,0.0,0.0,0.0,0.0,125,10,0,0,0,0,"(-0.1, 20.0]",,First quartile,England,E00043444,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043444,E01008561,249,1,5,3,5,2,3,6,0,3,5,2,2,1,6,0,2,1,5,3,0,1,4,1,1,5,0,3,4,2,1,4,7,3,1,3,2,2,6,6,3,4,6,2,3,2,4,0,2,3,2,4,5,6,3,6,6,4,6,3,4,5,5,4,4,2,3,4,5,2,4,0,1,1,5,0,3,1,0,1,2,0,1,3,0,0,3,0,0,0,0,1,37
1962,E00043445,141,141,100.0,81.6,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,115,87,0,0,0,0,0,0,0,38.3,61.7,0.0,0.0,0.0,0.0,54,87,0,0,0,0,"(60.0, 80.0]",,First quartile,England,E00043445,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043445,E01008558,273,0,5,2,4,3,5,1,0,0,3,2,2,4,5,2,2,1,3,4,1,1,0,4,2,1,3,4,3,3,4,4,1,4,5,9,8,4,2,6,5,3,2,1,3,3,3,3,4,5,7,6,3,2,7,5,5,6,6,3,2,2,4,2,4,10,2,3,5,6,3,5,6,3,4,2,1,1,3,0,2,0,2,0,0,0,0,0,0,0,0,2,27
1963,E00043446,134,134,100.0,61.2,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,82,33,0,0,0,0,0,0,0,75.4,24.6,0.0,0.0,0.0,0.0,101,33,0,0,0,0,"(20.0, 40.0]",,First quartile,England,E00043446,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043446,E01008560,274,0,3,2,2,2,2,1,4,2,4,2,2,5,5,4,3,2,2,1,1,2,0,0,6,3,2,1,2,4,3,2,2,3,4,3,6,5,2,2,3,6,3,4,8,5,7,2,3,2,3,5,1,6,4,4,7,3,6,8,3,2,6,7,3,3,1,9,6,5,7,3,2,1,5,2,3,3,1,0,0,1,0,0,0,1,2,1,0,1,0,5,26
1964,E00043447,127,127,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,127,127,127,0,0,0,0,127,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0,127,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043447,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043447,E01008563,330,2,2,3,0,2,3,5,9,3,11,7,3,8,3,4,3,7,2,6,4,2,5,3,6,3,4,0,3,0,1,0,1,1,0,1,2,0,2,3,5,5,6,7,5,6,6,6,3,9,11,6,2,5,4,3,10,8,2,8,4,1,4,4,5,3,4,1,6,4,5,4,2,5,5,1,2,2,3,1,3,2,2,2,2,3,2,1,1,2,0,3,50
1965,E00043448,111,111,100.0,99.1,99.1,0.0,0.0,0.0,0.0,99.1,0.0,0.0,111,110,110,0,0,0,0,110,0,0,0.9,99.1,0.0,0.0,0.0,0.0,1,110,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043448,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043448,E01008563,228,0,1,1,0,0,2,0,3,0,1,4,3,5,4,2,3,8,2,6,4,0,2,1,1,3,4,1,2,3,3,0,1,0,2,0,1,0,2,0,1,1,0,3,2,4,1,1,3,12,5,5,1,6,5,2,4,2,3,5,1,6,3,2,3,2,5,1,1,3,0,2,1,4,3,6,3,3,6,4,2,2,2,4,2,3,2,2,1,1,0,7,15
1966,E00043449,122,122,100.0,99.2,99.2,0.0,0.0,0.0,0.0,99.2,0.0,0.0,122,121,121,0,0,0,0,121,0,0,0.8,99.2,0.0,0.0,0.0,0.0,1,121,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043449,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043449,E01008563,284,0,3,5,3,5,2,2,4,2,1,3,3,2,3,3,1,5,5,2,3,1,4,2,0,4,1,0,2,1,0,2,1,0,1,0,4,0,3,2,1,5,5,3,7,2,1,4,7,2,1,5,5,2,4,11,4,9,5,2,4,4,4,5,3,1,3,5,6,7,2,6,5,8,5,9,0,7,6,1,0,4,4,4,3,0,1,3,1,1,0,2,33
1967,E00043450,124,124,100.0,60.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,75,13,0,0,0,0,0,0,0,89.5,10.5,0.0,0.0,0.0,0.0,111,13,0,0,0,0,"(-0.1, 20.0]",,First quartile,England,E00043450,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043450,E01008560,243,3,1,0,4,2,0,1,2,1,4,0,4,5,1,0,1,1,2,1,2,2,0,0,6,1,1,2,2,1,1,4,5,2,4,4,1,3,2,1,3,3,5,7,5,3,4,4,2,7,2,4,4,4,4,6,4,6,4,7,6,4,3,1,3,3,4,2,3,1,8,4,2,1,2,2,0,3,1,5,2,0,1,1,2,1,1,0,2,1,2,7,22
1968,E00043451,126,126,100.0,81.7,58.7,0.0,0.0,0.0,0.0,49.2,0.0,0.0,126,103,74,0,0,0,0,62,0,0,41.3,58.7,0.0,0.0,0.0,0.0,52,74,0,0,0,0,"(40.0, 60.0]","(37.0, 102.0]",Second quartile,England,E00043451,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043451,E01008563,309,0,2,1,1,2,2,4,2,4,4,2,11,4,5,4,3,3,3,6,1,2,1,2,1,1,2,5,4,1,2,1,0,0,1,0,0,4,3,1,4,3,2,10,6,4,2,5,4,5,3,7,10,4,3,7,7,7,5,6,7,3,5,7,5,6,5,5,8,4,1,7,5,3,4,4,2,4,2,1,2,3,1,3,3,4,0,2,2,0,1,1,35
1969,E00043452,136,136,100.0,100.0,89.0,0.0,0.0,0.0,0.0,78.7,0.0,0.0,136,136,121,0,0,0,0,107,0,0,11.0,89.0,0.0,0.0,0.0,0.0,15,121,0,0,0,0,"(80.0, 100.0]","(102.0, 129.0]",Third quartile,England,E00043452,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043452,E01008558,285,2,2,3,6,5,2,4,1,5,1,4,5,2,2,2,3,1,8,1,0,3,4,3,3,1,3,1,2,0,2,2,2,4,3,10,1,4,3,5,3,4,5,5,2,1,2,3,4,6,2,5,3,3,3,4,2,5,7,3,4,4,2,3,6,7,8,1,3,2,4,8,1,4,5,2,2,9,0,1,1,2,2,0,5,1,4,1,2,0,0,4,40
1970,E00043453,128,128,100.0,33.6,30.5,0.0,0.0,0.0,0.0,30.5,0.0,0.0,128,43,39,0,0,0,0,39,0,0,69.5,30.5,0.0,0.0,0.0,0.0,89,39,0,0,0,0,"(20.0, 40.0]","(37.0, 102.0]",Second quartile,England,E00043453,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043453,E01008562,332,3,0,1,7,4,9,8,6,5,7,9,5,4,6,3,2,2,2,2,1,0,2,1,2,2,3,0,1,1,2,2,0,0,0,3,3,7,1,0,12,3,5,4,3,9,7,4,3,6,5,4,6,2,1,1,4,10,2,5,5,3,8,5,3,5,2,6,8,11,7,6,1,3,10,3,2,2,3,3,2,1,1,2,0,5,3,4,2,3,0,1,64
1971,E00043454,137,137,100.0,81.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,111,58,0,0,0,0,0,0,0,57.7,42.3,0.0,0.0,0.0,0.0,79,58,0,0,0,0,"(40.0, 60.0]",,First quartile,England,E00043454,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043454,E01008560,251,2,4,1,1,3,1,0,3,2,6,1,7,1,3,4,1,3,2,1,3,0,4,5,2,2,1,2,3,2,2,2,1,6,4,4,3,4,4,9,3,3,4,7,6,1,4,6,3,2,5,1,5,1,5,3,3,0,2,3,4,1,4,4,1,3,2,3,2,2,1,1,3,1,4,4,7,4,2,3,2,3,4,2,1,0,2,2,0,1,0,2,31
1972,E00043455,135,135,100.0,65.2,43.7,0.0,0.0,0.0,0.0,36.3,0.0,0.0,135,88,59,0,0,0,0,49,0,0,56.3,43.7,0.0,0.0,0.0,0.0,76,59,0,0,0,0,"(40.0, 60.0]","(37.0, 102.0]",Second quartile,England,E00043455,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043455,E01008560,313,4,3,0,1,5,4,3,3,7,5,4,3,5,3,6,2,5,0,2,3,2,3,6,4,5,2,2,2,4,3,1,1,2,3,1,2,0,4,7,4,5,1,6,4,6,6,6,7,9,3,4,0,7,2,3,4,5,4,3,3,5,5,7,6,4,3,9,5,6,4,2,3,2,6,3,5,1,4,1,5,2,1,0,2,0,0,2,1,2,1,2,42
1973,E00043456,229,229,100.0,91.7,91.7,0.0,0.0,0.0,0.0,91.7,0.0,0.0,229,210,210,0,0,0,0,210,0,0,8.3,91.7,0.0,0.0,0.0,0.0,19,210,0,0,0,0,"(80.0, 100.0]","(129.0, 1633.0]",Fourth quartile,England,E00043456,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043456,E01008559,434,7,3,4,4,3,6,1,5,5,6,3,6,1,5,4,3,2,2,3,2,2,1,6,1,4,0,1,0,6,4,3,5,3,8,9,5,6,7,5,3,4,9,3,2,5,15,11,6,6,11,3,6,5,9,5,6,3,4,7,3,6,3,6,9,8,8,8,3,7,7,10,3,4,3,1,6,3,4,4,4,5,1,3,2,3,2,6,3,5,4,16,53
1974,E00043457,132,132,100.0,36.4,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,48,48,0,0,0,0,0,0,0,63.6,36.4,0.0,0.0,0.0,0.0,84,48,0,0,0,0,"(20.0, 40.0]",,First quartile,England,E00043457,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043457,E01008560,254,0,0,2,3,1,0,2,0,3,1,3,3,1,1,2,3,0,2,2,1,4,2,2,0,2,4,1,6,2,2,4,1,4,3,2,3,6,6,3,3,4,2,1,7,6,6,2,5,3,5,2,5,2,3,5,3,6,1,4,3,4,6,5,7,3,4,3,2,3,3,3,1,3,4,2,4,5,2,0,2,3,2,2,1,4,0,1,0,3,3,4,18
1975,E00043458,142,142,100.0,43.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,61,37,0,0,0,0,0,0,0,73.9,26.1,0.0,0.0,0.0,0.0,105,37,0,0,0,0,"(20.0, 40.0]",,First quartile,England,E00043458,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043458,E01008558,259,3,2,3,1,1,2,0,3,1,2,4,2,1,2,3,2,0,1,1,1,0,0,3,7,0,2,3,2,1,5,1,6,2,5,3,6,2,1,3,1,8,5,4,4,4,0,1,5,3,1,3,6,2,3,7,3,3,3,4,1,4,4,6,2,7,6,6,5,4,4,3,6,4,3,3,2,2,2,1,3,5,5,3,2,2,1,1,1,3,0,1,24
1976,E00043459,176,175,96.6,71.0,7.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,170,125,13,0,0,0,5,0,0,0,89.2,7.4,0.0,0.0,0.0,2.8,157,13,0,0,0,5,"(-0.1, 20.0]",,First quartile,England,E00043459,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043459,E01008558,214,1,0,2,2,0,0,0,1,0,1,3,2,3,1,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,2,4,2,0,1,0,2,4,3,2,1,1,3,0,5,1,0,1,1,2,6,4,2,3,1,2,4,3,0,4,0,0,2,3,2,7,7,10,2,11,4,6,4,3,8,5,6,4,1,0,2,3,6,1,3,5,2,2,4,2,0,13,12
1977,E00043460,174,173,99.4,43.1,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,75,15,0,0,0,0,0,0,0,90.8,8.6,0.0,0.0,0.0,0.0,158,15,0,0,0,0,"(-0.1, 20.0]",,First quartile,England,E00043460,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043460,E01008560,263,1,1,0,0,1,3,1,1,3,0,2,1,3,3,2,3,4,0,1,0,1,1,0,1,0,2,3,3,5,1,4,4,2,7,3,2,6,4,1,5,2,5,1,1,3,3,3,7,6,4,2,2,6,3,7,12,7,6,6,10,8,7,2,6,2,4,4,2,6,1,4,3,2,5,3,1,3,3,0,0,1,1,2,1,1,2,2,0,2,1,3,14
1978,E00043461,145,145,100.0,96.6,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,140,63,0,0,0,0,0,0,0,56.6,43.4,0.0,0.0,0.0,0.0,82,63,0,0,0,0,"(40.0, 60.0]",,First quartile,England,E00043461,E12000001,North East,Gogledd-ddwyrain Lloegr,E00043461,E01008558,318,3,5,0,5,4,3,0,3,4,4,4,4,5,6,4,1,2,1,4,4,2,1,1,2,2,7,6,3,2,4,5,4,8,5,3,5,7,3,2,3,4,3,5,0,7,4,6,6,5,5,8,5,4,6,5,4,7,5,1,5,4,4,5,2,4,3,2,7,8,2,2,5,2,6,3,5,2,1,1,4,1,0,1,2,0,3,2,0,1,0,0,39
